nro_curso,cod_materia,profesor,nombre,virtual,h_desde,h_hasta,dia,id_cuatrimestre,id_prof,hora_desde,hora_hasta,Es_Individual
9952,INA1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,104,20:00,21:30,0
9953,INA1,PD,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,132,18:30,20:00,0
9954,CAN,EE,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 20:00:00.000,Jueves,61,101,15:30,20:00,1
9960,APM,GT,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,17,10:00,11:30,0
9961,GUIC,CMZ,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 14:30:00.000,Martes,61,104,14:00,14:30,1
9962,GUIC,CMZ,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:30:00.000,Mi�rcoles,61,104,15:00,17:30,1
9963,PNOC,LP,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Martes,61,209,15:30,17:00,0
9964,PNO,LP,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,209,18:30,20:00,1
9965,NTM1,PAN,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,122,18:30,20:00,0
9968,BAT,PD,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Viernes,61,132,16:00,17:00,1
9970,NTM2,PH,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,204,13:00,14:30,0
9972,CON1,JPA,2do Cuatrimestre 2023,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Viernes,58,30,14:30,17:00,0
9769,APM,CMZ,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,104,18:30,20:00,0
9770,APC1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,104,11:30,13:00,0
9771,APC4,JPR,2do Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Mi�rcoles,61,12,13:30,15:00,0
9772,EAP2,IA,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,171,10:00,11:30,0
9773,BAJ,JC,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,121,11:30,13:00,1
9774,BAJ,JC,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,61,121,15:00,17:00,1
9775,BAJ,PT,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,61,169,15:00,17:00,1
9776,BAT,PD,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Mi�rcoles,61,132,15:00,17:00,1
9777,CAN,NOM,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 16:30:00.000,Mi�rcoles,61,21,10:00,16:30,1
9778,CAN,EE,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,101,11:30,14:30,1
9779,CAN,EE,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,101,15:30,20:00,1
9780,PNO,IA,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,171,11:30,14:30,1
9781,PNO,LP,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,209,17:30,20:00,1
9782,SAXF,LN,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,136,10:00,11:30,1
9783,SAXF,LN,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 15:00:00.000,Mi�rcoles,61,136,13:00,15:00,1
9784,CPC1,JPR,2do Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:30:00.000,Mi�rcoles,61,12,12:00,13:30,0
9785,EIMP,PH,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Mi�rcoles,61,204,14:30,16:00,0
9786,EJAC,JC,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,121,13:00,14:30,0
9787,EJAD,LN,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,136,11:30,13:00,0
9788,ESFU,PT,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,169,17:00,18:30,0
9789,ERI,PD,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,132,13:00,14:30,0
9790,GRA,FR,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,159,18:30,21:30,0
9791,GUIA,EP,2do Cuatrimestre 2024,0,1900-01-01 11:00:00.000,1900-01-01 12:00:00.000,Mi�rcoles,61,160,11:00,12:00,0
9792,GUIA,EP,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Mi�rcoles,61,160,16:30,17:30,0
9793,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:00:00.000,Mi�rcoles,61,160,10:00,11:00,0
9794,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,160,12:00,13:00,0
9795,GUIB,CMZ,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,61,104,13:00,14:00,0
9796,GUIB,EP,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Mi�rcoles,61,160,15:30,16:30,0
9797,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,122,17:30,18:30,0
9798,GUIB,CMZ,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,104,17:30,18:30,0
9799,INA1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,104,10:00,11:30,0
9800,INA2,EP,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,160,13:00,14:30,0
9801,INA2,EP,2do Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,160,20:00,21:30,0
9802,LBC,PD,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,132,10:00,11:30,0
9803,LBC,PD,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,132,18:30,20:00,0
9804,NTM1,EP,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,160,18:30,20:00,0
9805,NTM2,PAN,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,122,18:30,20:00,0
9806,PNOC,IA,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Mi�rcoles,61,171,14:30,16:00,0
9807,PNOC,PH,2do Cuatrimestre 2024,0,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Mi�rcoles,61,204,16:00,17:30,0
9808,PNOC,LP,2do Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,209,20:00,21:30,0
9809,TIM1,CC,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,24,10:00,11:30,0
9810,TIM2,CC,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,24,11:30,13:00,0
9811,TAM,FR,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,159,17:00,18:30,0
9812,TPR1,PD,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,132,11:30,13:00,0
9813,TPR1,PD,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,132,17:00,18:30,0
9814,MEI,FR,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Mi�rcoles,61,159,14:00,15:30,0
9815,CAN,SA,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,61,208,10:00,14:00,1
9816,EAP2,PAN,2do Cuatrimestre 2024,0,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,122,20:00,21:30,0
9817,APM,IA,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,171,18:30,20:00,0
9818,APC2,DJ,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,6,18:30,20:00,0
9819,APC3,CR,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,124,18:30,20:00,0
9820,ARR1,DJ,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,6,11:30,13:00,0
9821,ARR2,DJ,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Mi�rcoles,61,6,10:00,11:30,0
9822,EAP1,CR,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,124,20:00,21:30,0
9823,EAP2,IA,2do Cuatrimestre 2024,1,1900-01-01 20:00:00.000,1900-01-01 21:30:00.000,Mi�rcoles,61,171,20:00,21:30,0
9824,EAP3,CR,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Mi�rcoles,61,124,17:00,18:30,0
9825,CAN,RC,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 16:00:00.000,Mi�rcoles,61,189,13:00,16:00,1
9826,GUIB,PAN,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Mi�rcoles,61,122,13:00,14:00,0
9827,IVI,MDM,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,191,11:30,13:00,0
9828,INA2,PAN,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,122,11:30,13:00,0
9836,ARR1,GT,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,17,18:30,20:00,0
9837,EAP2,GT,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,17,17:00,18:30,0
9838,EAP3,GT,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,17,10:00,11:30,0
9839,BAT,FM,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 14:00:00.000,Jueves,61,9,10:00,14:00,1
9840,CAN,EE,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 20:00:00.000,Mi�rcoles,61,101,15:30,20:00,1
9841,CAN,RC,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,189,10:00,11:30,1
9842,CAN,EE,2do Cuatrimestre 2024,0,1900-01-01 12:00:00.000,1900-01-01 14:30:00.000,Jueves,61,101,12:00,14:30,1
9843,CAN,RC,2do Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:30:00.000,Jueves,61,189,13:30,15:30,1
9844,PNO,RN,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 16:30:00.000,Jueves,61,19,11:30,16:30,1
9845,PNO,GT,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 17:00:00.000,Jueves,61,17,15:00,17:00,1
9846,ECBC,RN,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,19,18:30,20:00,0
9847,EFLA,ADM,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,141,17:00,18:30,0
9848,EJAD,GT,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Jueves,61,17,13:00,14:30,0
9849,EPOP,CN-,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,193,11:30,13:00,0
9850,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Jueves,61,122,13:00,14:00,0
9851,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:00:00.000,Jueves,61,122,14:00,15:00,0
9852,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Jueves,61,122,16:30,17:30,0
9853,IPM,SB,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,127,10:00,11:30,0
9854,IPM,PC,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,195,17:00,18:30,0
9855,MEZ1,PC,2do Cuatrimestre 2024,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Jueves,61,195,13:30,15:00,0
9856,MEZ1,PC,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,195,18:30,20:00,0
9857,MEZ2,SB,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Jueves,61,127,14:00,15:30,0
9858,MEZ3,SB,2do Cuatrimestre 2024,0,1900-01-01 15:30:00.000,1900-01-01 17:00:00.000,Jueves,61,127,15:30,17:00,0
9859,NTM1,PAN,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,122,10:00,11:30,0
9860,PNOC,RN,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,19,10:00,11:30,0
9861,PNOC,GT,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,17,11:30,13:00,0
9862,PNOC,RN,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,19,17:00,18:30,0
9863,PTS,PC,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Jueves,61,195,10:00,11:30,0
9864,PTS,PC,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,195,11:30,13:00,0
9865,PTS,PC,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Jueves,61,195,15:00,16:30,0
9866,TPXS,ADM,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,141,18:30,20:00,0
9867,TAM,SB,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Jueves,61,127,11:30,13:00,0
9868,GUIB,PAN,2do Cuatrimestre 2024,0,1900-01-01 17:30:00.000,1900-01-01 18:30:00.000,Jueves,61,122,17:30,18:30,0
9873,NTM2,AS,2do Cuatrimestre 2024,0,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Jueves,61,190,18:30,20:00,0
9874,EGMA,AS,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Jueves,61,190,17:00,18:30,0
9912,EMO,TC,2do Cuatrimestre 2024,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,61,23,13:30,15:00,0
9913,ORQ1,TC,2do Cuatrimestre 2024,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Viernes,61,23,18:00,19:30,0
9914,TPBC,PAN,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,122,13:00,14:30,0
9967,LBC,PD,2do Cuatrimestre 2024,0,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Jueves,61,132,14:00,15:30,0
9976,CON1,JPA,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Jueves,60,30,14:30,17:00,0
9886,CAN,LF,2do Cuatrimestre 2024,1,1900-01-01 11:00:00.000,1900-01-01 13:00:00.000,Jueves,61,202,11:00,13:00,1
9973,CON2,DJ,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Viernes,61,6,14:30,17:00,0
9974,CON2,DJ,2do Cuatrimestre 2023,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Viernes,58,6,14:30,17:00,0
9975,CON1,JPA,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Viernes,61,30,14:30,17:00,0
9977,CON2,DJ,1er Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 17:00:00.000,Viernes,60,6,14:30,17:00,0
9983,APC3,JPR,1er. Cuatrimestre 2025,0,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Lunes,62,12,13:30,15:00,0
9985,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 12:00:00.000,1900-01-01 13:00:00.000,Lunes,62,122,12:00,13:00,0
9986,GUIB,EP,1er. Cuatrimestre 2025,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Lunes,62,160,13:00,14:00,0
9987,GUIB,EP,1er. Cuatrimestre 2025,0,1900-01-01 15:00:00.000,1900-01-01 16:00:00.000,Lunes,62,160,15:00,16:00,0
9988,GUIB,EP,1er. Cuatrimestre 2025,0,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Lunes,62,160,16:00,17:00,0
9989,GUIB,EP,1er. Cuatrimestre 2025,0,1900-01-01 18:00:00.000,1900-01-01 19:00:00.000,Lunes,62,160,18:00,19:00,0
9990,GUIB,EP,1er. Cuatrimestre 2025,0,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Lunes,62,160,17:00,18:30,0
9991,EBLU,PAN,1er. Cuatrimestre 2025,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Lunes,62,122,13:00,14:30,0
9992,EJAC,EP,1er. Cuatrimestre 2025,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Lunes,62,160,11:30,13:00,0
9993,GRA,PLR,1er. Cuatrimestre 2025,0,1900-01-01 11:00:00.000,1900-01-01 14:00:00.000,Lunes,62,8,11:00,14:00,0
9994,GUIA,EP,1er. Cuatrimestre 2025,0,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Lunes,62,160,10:30,11:30,0
9995,TIM3,CC,1er. Cuatrimestre 2025,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Lunes,62,24,14:30,16:00,0
9996,EROC,PAN,1er. Cuatrimestre 2025,0,1900-01-01 17:30:00.000,1900-01-01 19:00:00.000,Lunes,62,122,17:30,19:00,0
9997,GUIA,PAN,1er. Cuatrimestre 2025,0,1900-01-01 16:30:00.000,1900-01-01 17:30:00.000,Lunes,62,122,16:30,17:30,0
9998,GUIB,PAN,1er. Cuatrimestre 2025,0,1900-01-01 15:30:00.000,1900-01-01 16:30:00.000,Lunes,62,122,15:30,16:30,0
9999,TIM1,CC,1er. Cuatrimestre 2025,0,1900-01-01 19:30:00.000,1900-01-01 21:00:00.000,Lunes,62,24,19:30,21:00,0
10007,PNO,GT,1er. Cuatrimestre 2025,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Lunes,62,17,10:00,11:30,1
9910,PTS,FR,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,159,10:00,11:30,0
9911,TCV2,TC,2do Cuatrimestre 2024,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,61,23,15:00,16:30,0
9916,ARR1,IA,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,171,11:30,13:00,0
9917,BAT,PD,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,132,11:30,13:00,1
9918,PNO,IA,2do Cuatrimestre 2024,0,1900-01-01 16:30:00.000,1900-01-01 18:30:00.000,Viernes,61,171,16:30,18:30,1
9919,EFLC,IA,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,171,10:00,11:30,0
9920,EJAC,JPA,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,30,11:30,13:00,0
9921,GUIC,CMZ,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 16:00:00.000,Viernes,61,104,13:00,16:00,1
9922,GUIB,JPA,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:00:00.000,Viernes,61,30,13:00,14:00,0
9923,EAP1,CMZ,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,104,11:30,13:00,0
9924,NTM2,CMZ,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,104,10:00,11:30,0
9925,PNOC,IA,2do Cuatrimestre 2024,0,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,61,171,15:00,16:30,0
9926,TPR1,PD,2do Cuatrimestre 2024,0,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,132,13:00,14:30,0
9932,APC1,CR,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,124,11:30,13:00,0
9933,APT1,FR,2do Cuatrimestre 2024,1,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,61,159,14:30,16:00,0
9934,PNO,GT,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,17,10:00,11:30,1
9935,CTO2,TC,2do Cuatrimestre 2024,1,1900-01-01 16:30:00.000,1900-01-01 18:00:00.000,Viernes,61,23,16:30,18:00,0
9936,GRA,FR,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:30:00.000,Viernes,61,159,11:30,13:30,0
9937,GUIB,PAN,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:00:00.000,Viernes,61,122,16:00,17:00,0
9938,INA1,CR,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,124,13:00,14:30,0
9939,NTM1,PAN,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,122,11:30,13:00,0
9940,PNOC,GT,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Viernes,61,17,11:30,13:00,0
9941,PTS,FR,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,159,10:00,11:30,0
9942,TAVC,CR,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Viernes,61,124,10:00,11:30,0
9943,TCV2,TC,2do Cuatrimestre 2024,1,1900-01-01 15:00:00.000,1900-01-01 16:30:00.000,Viernes,61,23,15:00,16:30,0
9944,LBC,PD,2do Cuatrimestre 2024,1,1900-01-01 17:00:00.000,1900-01-01 18:30:00.000,Viernes,61,132,17:00,18:30,0
9945,TPR1,PD,2do Cuatrimestre 2024,1,1900-01-01 18:30:00.000,1900-01-01 20:00:00.000,Viernes,61,132,18:30,20:00,0
9946,TPBC,PAN,2do Cuatrimestre 2024,1,1900-01-01 13:00:00.000,1900-01-01 14:30:00.000,Viernes,61,122,13:00,14:30,0
9947,EAP4,CR,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Viernes,61,124,16:00,17:30,0
9948,EMO,TC,2do Cuatrimestre 2024,1,1900-01-01 13:30:00.000,1900-01-01 15:00:00.000,Viernes,61,23,13:30,15:00,0
9950,GUIA,PAN,2do Cuatrimestre 2024,1,1900-01-01 10:30:00.000,1900-01-01 11:30:00.000,Viernes,61,122,10:30,11:30,0
9955,MAS,FR,2do Cuatrimestre 2024,1,1900-01-01 11:30:00.000,1900-01-01 13:00:00.000,Mi�rcoles,61,159,11:30,13:00,0
9956,PR2,SB,2do Cuatrimestre 2024,1,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Lunes,61,127,10:00,11:30,0
9957,PR2,SB,2do Cuatrimestre 2024,1,1900-01-01 14:00:00.000,1900-01-01 15:30:00.000,Lunes,61,127,14:00,15:30,0
9958,ARR1,GT,2do Cuatrimestre 2024,0,1900-01-01 10:00:00.000,1900-01-01 11:30:00.000,Martes,61,17,10:00,11:30,0
9959,PNO,PH,2do Cuatrimestre 2024,0,1900-01-01 11:30:00.000,1900-01-01 14:30:00.000,Mi�rcoles,61,204,11:30,14:30,1
9966,PNO,LP,2do Cuatrimestre 2024,0,1900-01-01 17:00:00.000,1900-01-01 20:00:00.000,Jueves,61,209,17:00,20:00,1
9969,PTS,FR,2do Cuatrimestre 2024,1,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Viernes,61,159,16:00,17:30,0
9971,PNO,PH,2do Cuatrimestre 2024,0,1900-01-01 14:30:00.000,1900-01-01 16:00:00.000,Viernes,61,204,14:30,16:00,1
10017,APT1,FR,1er. Cuatrimestre 2025,1,1900-01-01 18:00:00.000,1900-01-01 19:30:00.000,Lunes,62,159,18:00,19:30,0
10018,PNO,GT,1er. Cuatrimestre 2025,1,1900-01-01 18:00:00.000,1900-01-01 20:00:00.000,Lunes,62,17,18:00,20:00,1
10019,IES,SB,1er. Cuatrimestre 2025,1,1900-01-01 18:00:00.000,1900-01-01 20:00:00.000,Lunes,62,127,18:00,20:00,0
10020,MAS,PLR,1er. Cuatrimestre 2025,1,1900-01-01 17:30:00.000,1900-01-01 19:00:00.000,Lunes,62,8,17:30,19:00,0
10021,MEZ2,PLR,1er. Cuatrimestre 2025,1,1900-01-01 16:00:00.000,1900-01-01 17:30:00.000,Lunes,62,8,16:00,17:30,0
10022,MEZ3,PLR,1er. Cuatrimestre 2025,1,1900-01-01 19:30:00.000,1900-01-01 21:00:00.000,Lunes,62,8,19:30,21:00,0
